distance,U_0,U_1,U_2
0,-0.1096650707,-0.1096831925,-4.374538985e-22
0.0005024366777,-0.1066033832,-0.1067596369,-3.77191086e-21
0.001004873355,-0.1035762131,-0.1038236118,-7.061144261e-21
0.001507310033,-0.1007245366,-0.1008241896,-1.01204515e-20
0.002009746711,-0.09787226862,-0.0978363347,-1.32262152e-20
0.002512183388,-0.09501462777,-0.09495353583,-1.675389864e-20
0.003014620066,-0.09215698692,-0.09207073697,-2.028158208e-20
0.003517056744,-0.08936988511,-0.08926996654,-2.4089854e-20
0.004019493421,-0.08658803129,-0.08647529889,-2.79190012e-20
0.004521930099,-0.08388014265,-0.08374846257,-3.142672591e-20
0.005024366777,-0.08121140278,-0.08105752845,-3.476432606e-20
0.005526803455,-0.07857852342,-0.07840103484,-3.795021474e-20
0.006029240132,-0.07604603014,-0.07584095222,-4.071141005e-20
0.00653167681,-0.07351353687,-0.07328086959,-4.347260536e-20
0.007034113488,-0.07109937477,-0.07083717609,-4.594286921e-20
0.007536550165,-0.06872403378,-0.06843166658,-4.831768668e-20
0.008038986843,-0.06636918708,-0.06604640263,-5.070335161e-20
0.008541423521,-0.06416866999,-0.06381359535,-5.317070189e-20
0.009043860198,-0.06196815289,-0.06158078806,-5.563805217e-20
0.009546296876,-0.05983302873,-0.05941268561,-5.803848129e-20
0.01004873355,-0.05781951011,-0.05736490906,-6.031446301e-20
0.01055117023,-0.05580599148,-0.05531713252,-6.259044472e-20
0.01105360691,-0.05387813566,-0.05335421981,-6.465890088e-20
0.01155604359,-0.05205764209,-0.051497668,-6.646726268e-20
0.01205848026,-0.05023714852,-0.04964111619,-6.827562449e-20
0.01256091694,-0.0484925409,-0.04785976811,-6.983114739e-20
0.01306335362,-0.04686534356,-0.04619477478,-7.099547943e-20
0.0135657903,-0.04523814621,-0.04452978146,-7.215981148e-20
0.01406822698,-0.04364660245,-0.04290009919,-7.317052947e-20
0.01457066365,-0.04220822177,-0.04142210848,-7.35213419e-20
0.01507310033,-0.04076984109,-0.03994411778,-7.387215432e-20
0.01557553701,-0.0393314604,-0.03846612708,-7.422296674e-20
0.01607797369,-0.03804229423,-0.03713569359,-7.451775541e-20
0.01658041036,-0.03678480676,-0.03583658696,-7.480065006e-20
0.01708284704,-0.0355273193,-0.03453748033,-7.508354471e-20
0.01758528372,-0.03431983647,-0.03328770785,-7.544900121e-20
0.0180877204,-0.03323317165,-0.03215713338,-7.60139384e-20
0.01859015707,-0.03214650683,-0.03102655891,-7.65788756e-20
0.01909259375,-0.03105984201,-0.02989598445,-7.714381279e-20
0.01959503043,-0.0300664042,-0.0288571101,-7.75757839e-20
0.02009746711,-0.02913938207,-0.02788356365,-7.79130289e-20
0.02059990379,-0.02821235995,-0.02691001721,-7.82502739e-20
0.02110234046,-0.02728533782,-0.02593647076,-7.85875189e-20
0.02160477714,-0.0264604048,-0.02506299633,-7.842136252e-20
0.02210721382,-0.02568138511,-0.02423452804,-7.802880756e-20
0.0226096505,-0.02490236541,-0.02340605976,-7.763625259e-20
0.02311208717,-0.02412334572,-0.02257759148,-7.724369763e-20
0.02361452385,-0.02342613528,-0.02182904034,-7.656654787e-20
0.02411696053,-0.02278326529,-0.02113357287,-7.570036063e-20
0.02461939721,-0.02214039531,-0.0204381054,-7.483417339e-20
0.02512183388,-0.02149752533,-0.01974263792,-7.396798615e-20
0.02562427056,-0.02089279401,-0.0190843223,-7.305892216e-20
0.02612670724,-0.02037394038,-0.01850966237,-7.205331161e-20
0.02662914392,-0.01985508675,-0.01793500244,-7.104770106e-20
0.0271315806,-0.01933623312,-0.01736034251,-7.004209051e-20
0.02763401727,-0.01881737949,-0.01678568258,-6.903647996e-20
0.02813645395,-0.01838757611,-0.01629764625,-6.784273361e-20
0.02863889063,-0.01798010298,-0.01583133165,-6.66018103e-20
0.02914132731,-0.01757262985,-0.01536501706,-6.5360887e-20
0.02964376398,-0.01716515672,-0.01489870246,-6.41199637e-20
0.03014620066,-0.01676416935,-0.0144386978,-6.288977064e-20
0.03064863734,-0.0164548198,-0.01406784676,-6.181118612e-20
0.03115107402,-0.01614547025,-0.01369699572,-6.073260161e-20
0.03165351069,-0.01583612069,-0.01332614468,-5.965401709e-20
0.03215594737,-0.01552677114,-0.01295529363,-5.857543257e-20
0.03265838405,-0.01522554488,-0.01259236368,-5.751759493e-20
0.03316082073,-0.01500080309,-0.01230401437,-5.665509843e-20
0.03366325741,-0.01477606129,-0.01201566506,-5.579260192e-20
0.03416569408,-0.0145513195,-0.01172731575,-5.493010542e-20
0.03466813076,-0.01432657771,-0.01143896644,-5.406760891e-20
0.03517056744,-0.01410183592,-0.01115061712,-5.32051124e-20
0.03567300412,-0.0139392426,-0.01092328249,-5.244086839e-20
0.03617544079,-0.01378533174,-0.01070447191,-5.169035075e-20
0.03667787747,-0.01363142088,-0.01048566133,-5.093983311e-20
0.03718031415,-0.01347751002,-0.01026685075,-5.018931546e-20
0.03768275083,-0.01332359916,-0.01004804017,-4.943879782e-20
0.0381851875,-0.013192135,-0.009851529754,-4.873874834e-20
0.03868762418,-0.01309463715,-0.009688763922,-4.811506721e-20
0.03919006086,-0.01299713931,-0.009525998091,-4.749138609e-20
0.03969249754,-0.01289964146,-0.00936323226,-4.686770496e-20
0.04019493421,-0.01280214361,-0.009200466429,-4.624402384e-20
0.04069737089,-0.01270464577,-0.009037700598,-4.562034271e-20
0.04119980757,-0.01263428643,-0.008902379842,-4.50011614e-20
0.04170224425,-0.01257890282,-0.008782203982,-4.438446321e-20
0.04220468093,-0.01252351921,-0.008662028123,-4.376776502e-20
0.0427071176,-0.01246813559,-0.008541852263,-4.315106683e-20
0.04320955428,-0.01241275198,-0.008421676404,-4.253436864e-20
0.04371199096,-0.01235736837,-0.008301500544,-4.191767045e-20
0.04421442764,-0.01231973823,-0.008199807688,-4.142436316e-20
0.04471686431,-0.01229378527,-0.00811027184,-4.1012215e-20
0.04521930099,-0.0122678323,-0.008020735992,-4.060006684e-20
0.04572173767,-0.01224187934,-0.007931200144,-4.018791868e-20
0.04622417435,-0.01221592637,-0.007841664296,-3.977577052e-20
0.04672661102,-0.01218997341,-0.007752128448,-3.936362235e-20
0.0472290477,-0.01216904114,-0.007668077159,-3.901741886e-20
0.04773148438,-0.01216239848,-0.007599635714,-3.885890336e-20
0.04823392106,-0.01215575583,-0.007531194269,-3.870038786e-20
0.04873635774,-0.01214911317,-0.007462752823,-3.854187236e-20
0.04923879441,-0.01214247051,-0.007394311378,-3.838335686e-20
0.04974123109,-0.01213582785,-0.007325869933,-3.822484136e-20
0.05024366777,-0.0121291852,-0.007257428488,-3.806632587e-20
0.05074610445,-0.01212967531,-0.007197435127,-3.795813634e-20
0.05124854112,-0.01213492835,-0.007143083008,-3.788355219e-20
0.0517509778,-0.0121401814,-0.007088730888,-3.780896803e-20
0.05225341448,-0.01214543444,-0.007034378769,-3.773438387e-20
0.05275585116,-0.01215068748,-0.006980026649,-3.765979971e-20
0.05325828783,-0.01215594053,-0.00692567453,-3.758521555e-20
0.05376072451,-0.01216119357,-0.00687132241,-3.751063139e-20
0.05426316119,-0.01217057568,-0.006822600899,-3.743913772e-20
0.05476559787,-0.01218264014,-0.006777537181,-3.73696517e-20
0.05526803455,-0.01219470459,-0.006732473464,-3.730016568e-20
0.05577047122,-0.01220676905,-0.006687409746,-3.723067966e-20
0.0562729079,-0.01221883351,-0.006642346029,-3.716119364e-20
0.05677534458,-0.01223089797,-0.006597282311,-3.709170763e-20
0.05727778126,-0.01224296242,-0.006552218593,-3.702222161e-20
0.05778021793,-0.01225594465,-0.006508777708,-3.698203634e-20
0.05828265461,-0.01227149717,-0.006469881742,-3.702391098e-20
0.05878509129,-0.01228704969,-0.006430985776,-3.706578562e-20
0.05928752797,-0.01230260222,-0.00639208981,-3.710766027e-20
0.05978996464,-0.01231815474,-0.006353193844,-3.714953491e-20
0.06029240132,-0.01233370726,-0.006314297878,-3.719140955e-20
0.060794838,-0.01234925979,-0.006275401912,-3.72332842e-20
0.06129727468,-0.01236481231,-0.006236505945,-3.727515884e-20
0.06179971136,-0.01238112675,-0.006199940735,-3.735967111e-20
0.06230214803,-0.01239805735,-0.006165260431,-3.747866489e-20
0.06280458471,-0.01241498795,-0.006130580128,-3.759765868e-20
0.06330702139,-0.01243191855,-0.006095899825,-3.771665247e-20
0.06380945807,-0.01244884915,-0.006061219521,-3.783564625e-20
0.06431189474,-0.01246577975,-0.006026539218,-3.795464004e-20
0.06481433142,-0.01248271035,-0.005991858915,-3.807363383e-20
0.0653167681,-0.01249964095,-0.005957178612,-3.819262761e-20
0.06581920478,-0.0125165946,-0.005923881084,-3.828889307e-20
0.06632164145,-0.01253357563,-0.005892225674,-3.835816745e-20
0.06682407813,-0.01255055666,-0.005860570264,-3.842744183e-20
0.06732651481,-0.01256753769,-0.005828914854,-3.849671621e-20
0.06782895149,-0.01258451872,-0.005797259444,-3.856599059e-20
0.06833138817,-0.01260149975,-0.005765604034,-3.863526497e-20
0.06883382484,-0.01261848078,-0.005733948624,-3.870453935e-20
0.06933626152,-0.01263546181,-0.005702293214,-3.877381373e-20
0.0698386982,-0.01265244284,-0.005670637804,-3.884308811e-20
0.07034113488,-0.01266866249,-0.005641190522,-3.887910326e-20
0.07084357155,-0.0126848476,-0.005611843427,-3.891360936e-20
0.07134600823,-0.0127010327,-0.005582496332,-3.894811547e-20
0.07184844491,-0.01271721781,-0.005553149237,-3.898262158e-20
0.07235088159,-0.01273340291,-0.005523802142,-3.901712769e-20
0.07285331826,-0.01274958802,-0.005494455047,-3.905163379e-20
0.07335575494,-0.01276577312,-0.005465107952,-3.90861399e-20
0.07385819162,-0.01278195823,-0.005435760857,-3.912064601e-20
0.0743606283,-0.01279810126,-0.005406472053,-3.915792553e-20
0.07486306498,-0.01281293056,-0.005379003188,-3.928179572e-20
0.07536550165,-0.01282775986,-0.005351534324,-3.94056659e-20
0.07586793833,-0.01284258917,-0.00532406546,-3.952953608e-20
0.07637037501,-0.01285741847,-0.005296596595,-3.965340626e-20
0.07687281169,-0.01287224777,-0.005269127731,-3.977727644e-20
0.07737524836,-0.01288707708,-0.005241658867,-3.990114663e-20
0.07787768504,-0.01290190638,-0.005214190002,-4.002501681e-20
0.07838012172,-0.01291673569,-0.005186721138,-4.014888699e-20
0.0788825584,-0.01293156499,-0.005159252274,-4.027275717e-20
0.07938499507,-0.01294524105,-0.005132849763,-4.046012578e-20
0.07988743175,-0.01295832088,-0.005106998558,-4.068032319e-20
0.08038986843,-0.01297140072,-0.005081147353,-4.090052059e-20
0.08089230511,-0.01298448055,-0.005055296149,-4.112071799e-20
0.08139474179,-0.01299756039,-0.005029444944,-4.134091539e-20
0.08189717846,-0.01301064022,-0.005003593739,-4.156111279e-20
0.08239961514,-0.01302372006,-0.004977742535,-4.17813102e-20
0.08290205182,-0.01303679989,-0.00495189133,-4.20015076e-20
0.0834044885,-0.01304987972,-0.004926040125,-4.2221705e-20
0.08390692517,-0.01306295956,-0.00490018892,-4.24419024e-20
0.08440936185,-0.01307436192,-0.004875529335,-4.264871254e-20
0.08491179853,-0.01308539296,-0.004851133519,-4.285255935e-20
0.08541423521,-0.01309642401,-0.004826737703,-4.305640616e-20
0.08591667188,-0.01310745505,-0.004802341887,-4.326025297e-20
0.08641910856,-0.01311848609,-0.004777946071,-4.346409977e-20
0.08692154524,-0.01312951714,-0.004753550255,-4.366794658e-20
0.08742398192,-0.01314054818,-0.004729154439,-4.387179339e-20
0.0879264186,-0.01315157923,-0.004704758624,-4.40756402e-20
0.08842885527,-0.01316261027,-0.004680362808,-4.427948701e-20
0.08893129195,-0.01317364131,-0.004655966992,-4.448333382e-20
0.08943372863,-0.01318355594,-0.004632226933,-4.466512593e-20
0.08993616531,-0.0131922913,-0.004609179551,-4.482362163e-20
0.09043860198,-0.01320102666,-0.00458613217,-4.498211732e-20
0.09094103866,-0.01320976201,-0.004563084788,-4.514061301e-20
0.09144347534,-0.01321849737,-0.004540037406,-4.52991087e-20
0.09194591202,-0.01322723273,-0.004516990025,-4.545760439e-20
0.09244834869,-0.01323596809,-0.004493942643,-4.561610008e-20
0.09295078537,-0.01324470344,-0.004470895262,-4.577459577e-20
0.09345322205,-0.0132534388,-0.00444784788,-4.593309146e-20
0.09395565873,-0.01326217416,-0.004424800498,-4.609158715e-20
0.09445809541,-0.01327090951,-0.004401753117,-4.625008284e-20
0.09496053208,-0.01327804245,-0.004379516024,-4.640358791e-20
0.09546296876,-0.01328426316,-0.004357740215,-4.655425191e-20
0.09596540544,-0.01329048387,-0.004335964407,-4.67049159e-20
0.09646784212,-0.01329670459,-0.004314188598,-4.685557989e-20
0.09697027879,-0.0133029253,-0.00429241279,-4.700624388e-20
0.09747271547,-0.01330914601,-0.004270636981,-4.715690787e-20
0.09797515215,-0.01331536672,-0.004248861173,-4.730757186e-20
0.09847758883,-0.01332158743,-0.004227085364,-4.745823585e-20
0.0989800255,-0.01332780814,-0.004205309556,-4.760889984e-20
0.09948246218,-0.01333402885,-0.004183533747,-4.775956383e-20
0.09998489886,-0.01334024956,-0.004161757939,-4.791022782e-20
