distance,U_0,U_1,U_2
0,0.1104061712,0.1104226432,1.455689784e-21
0.0005024366777,0.1129934624,0.1131354909,1.255156743e-20
0.001004873355,0.1154849785,0.1157049069,2.608117667e-20
0.001507310033,0.1174895532,0.117545086,5.198439302e-20
0.002009746711,0.119426838,0.1193290826,7.634473906e-20
0.002512183388,0.1207529918,0.1206028275,8.669266921e-20
0.003014620066,0.1220791456,0.1218765724,9.704059936e-20
0.003517056744,0.1229036249,0.1226460944,8.493855279e-20
0.004019493421,0.1236907806,0.123378103,7.116626831e-20
0.004521930099,0.1241913009,0.1238098484,5.073350909e-20
0.005024366777,0.1245401092,0.1240826684,2.677545112e-20
0.005526803455,0.1247981882,0.1242607269,3.487624251e-21
0.006029240132,0.1248022845,0.1241735148,-1.792399176e-20
0.00653167681,0.1248063809,0.1240863028,-3.933560777e-20
0.007034113488,0.124621808,0.1238017992,-3.571212933e-20
0.007536550165,0.1243753381,0.12345257,-2.387534415e-20
0.008038986843,0.1241099798,0.123083335,-1.051333679e-20
0.008541423521,0.1237023857,0.12256345,1.433415901e-20
0.009043860198,0.1232947915,0.122043565,3.918165481e-20
0.009546296876,0.1228583762,0.1214921917,6.051532614e-20
0.01004873355,0.1223683645,0.1208822624,7.531464655e-20
0.01055117023,0.1218783529,0.1202723331,9.011396696e-20
0.01105360691,0.1213801444,0.1196516959,1.049136383e-19
0.01155604359,0.1208716628,0.1190176385,1.197137495e-19
0.01205848026,0.1203631813,0.118383581,1.345138607e-19
0.01256091694,0.1198659165,0.1177592245,1.438586023e-19
0.01306335362,0.1193860063,0.1171498773,1.447628283e-19
0.0135657903,0.1189060962,0.11654053,1.456670544e-19
0.01406822698,0.118437228,0.1159417839,1.42741737e-19
0.01457066365,0.1180157947,0.1153885785,1.233652107e-19
0.01507310033,0.1175943614,0.1148353731,1.039886843e-19
0.01557553701,0.1171729282,0.1142821677,8.461215798e-20
0.01607797369,0.1168115852,0.113788141,7.61228182e-20
0.01658041036,0.1164629997,0.1133066782,6.994486271e-20
0.01708284704,0.1161144142,0.1128252153,6.376690722e-20
0.01758528372,0.1157876943,0.1123655694,6.093050873e-20
0.0180877204,0.1155138049,0.1119586362,6.616776831e-20
0.01859015707,0.1152399155,0.111551703,7.140502788e-20
0.01909259375,0.114966026,0.1111447698,7.664228746e-20
0.01959503043,0.1147317344,0.110777729,8.006087119e-20
0.02009746711,0.1145256525,0.1104391077,8.218381552e-20
0.02059990379,0.1143195706,0.1101004864,8.430675985e-20
0.02110234046,0.1141134888,0.1097618652,8.642970418e-20
0.02160477714,0.1139460697,0.1094625691,8.734412079e-20
0.02210721382,0.1137960387,0.1091809591,8.771501689e-20
0.0226096505,0.1136460077,0.1088993491,8.8085913e-20
0.02311208717,0.1134959767,0.1086177391,8.845680911e-20
0.02361452385,0.1133716246,0.1083625667,8.502139906e-20
0.02411696053,0.1132643292,0.1081249551,7.905771193e-20
0.02461939721,0.1131570339,0.1078873435,7.309402479e-20
0.02512183388,0.1130497385,0.1076497319,6.713033765e-20
0.02562427056,0.1129517403,0.1074218634,6.226964566e-20
0.02612670724,0.1128746769,0.1072159339,5.98925935e-20
0.02662914392,0.1127976136,0.1070100044,5.751554134e-20
0.0271315806,0.1127205502,0.1068040749,5.513848919e-20
0.02763401727,0.1126434868,0.1065981454,5.276143703e-20
0.02813645395,0.1125823482,0.1064093926,4.767907914e-20
0.02863889063,0.1125252028,0.106224947,4.191833858e-20
0.02914132731,0.1124680575,0.1060405015,3.615759801e-20
0.02964376398,0.1124109122,0.1058560559,3.039685745e-20
0.03014620066,0.1123545785,0.1056725309,2.468140648e-20
0.03064863734,0.1123097123,0.1055020126,1.960585571e-20
0.03115107402,0.112264846,0.1053314943,1.453030494e-20
0.03165351069,0.1122199797,0.105160976,9.454754165e-21
0.03215594737,0.1121751134,0.1049904577,4.379203395e-21
0.03265838405,0.1121309324,0.1048207893,-9.824452911e-22
0.03316082073,0.1120932039,0.1046591229,-9.037833949e-21
0.03366325741,0.1120554754,0.1044974565,-1.709322261e-20
0.03416569408,0.1120177469,0.1043357901,-2.514861127e-20
0.03466813076,0.1119800184,0.1041741237,-3.320399992e-20
0.03517056744,0.1119422899,0.1040124573,-4.125938858e-20
0.03567300412,0.1119080457,0.1038558307,-4.910742089e-20
0.03617544079,0.1118742882,0.1036999082,-5.692648447e-20
0.03667787747,0.1118405307,0.1035439857,-6.474554806e-20
0.03718031415,0.1118067732,0.1033880632,-7.256461165e-20
0.03768275083,0.1117730158,0.1032321407,-8.038367523e-20
0.0381851875,0.1117401244,0.1030778119,-8.509496925e-20
0.03868762418,0.1117085436,0.1029258946,-8.51035905e-20
0.03919006086,0.1116769628,0.1027739774,-8.511221176e-20
0.03969249754,0.111645382,0.1026220601,-8.512083301e-20
0.04019493421,0.1116138013,0.1024701428,-8.512945426e-20
0.04069737089,0.1115822205,0.1023182255,-8.513807551e-20
0.04119980757,0.1115514366,0.1021683181,-8.486525569e-20
0.04170224425,0.1115210925,0.1020195198,-8.443712947e-20
0.04220468093,0.1114907483,0.1018707214,-8.400900324e-20
0.0427071176,0.1114604042,0.1017219231,-8.358087702e-20
0.04320955428,0.1114300601,0.1015731248,-8.315275079e-20
0.04371199096,0.111399716,0.1014243264,-8.272462457e-20
0.04421442764,0.1113698411,0.1012771645,-8.009738419e-20
0.04471686431,0.1113402749,0.1011310788,-7.602369872e-20
0.04521930099,0.1113107088,0.1009849932,-7.195001324e-20
