distance,U_0,U_1,U_2
0,0.1556578757,-1.043430761e-18,5.393401309e-31
0.0005025125628,0.1589620663,0.0001116301004,8.216793454e-21
0.001005025126,0.1622605413,0.0002171075804,1.651854489e-20
0.001507537688,0.1653939384,0.0001448846606,2.727405869e-20
0.002010050251,0.1685273355,7.266174074e-05,3.802957249e-20
0.002512562814,0.1714328732,9.53579465e-05,5.052163591e-20
0.003015075377,0.174331025,0.0001211309219,6.306998897e-20
0.00351758794,0.1769757929,0.0001576492393,7.220661858e-20
0.004020100503,0.1795574119,0.000196845535,8.049297083e-20
0.004522613065,0.1819440311,0.0002345811395,8.729208613e-20
0.005025125628,0.1841535045,0.0002709897918,9.274013398e-20
0.005527638191,0.186309332,0.0003071326888,9.836501087e-20
0.006030150754,0.1881174207,0.0003415529306,1.051361127e-19
0.006532663317,0.1899255094,0.0003759731723,1.119072145e-19
0.007035175879,0.191480917,0.000409048694,1.155140138e-19
0.007537688442,0.1928839378,0.0004413132436,1.172124897e-19
0.008040201005,0.1942869587,0.0004735777931,1.189109656e-19
0.008542713568,0.1953085892,0.0005024782895,1.130625488e-19
0.009045226131,0.1963257649,0.0005313394922,1.07125981e-19
0.009547738693,0.1972659305,0.0005592652396,1.011891555e-19
0.01005025126,0.1979351828,0.0005839001552,9.525142294e-20
0.01055276382,0.1986044351,0.0006085350707,8.931369039e-20
0.01105527638,0.1991800015,0.0006317530729,8.370349094e-20
0.01155778894,0.1995526611,0.0006519022976,7.88026688e-20
0.01206030151,0.1999253206,0.0006720515223,7.390184665e-20
0.01256281407,0.2002349556,0.0006910531854,6.605378962e-20
0.01306532663,0.2003699056,0.0007068741549,5.00368893e-20
0.0135678392,0.2005048555,0.0007226951245,3.401998898e-20
0.01407035176,0.2006288493,0.0007382775103,1.762883581e-20
0.01457286432,0.2005866708,0.0007502412779,-4.438639771e-21
0.01507537688,0.2005444922,0.0007622050454,-2.650611535e-20
0.01557788945,0.2005023137,0.0007741688129,-4.857359094e-20
0.01608040201,0.2003762291,0.000783916872,-6.637890159e-20
