distance,U_0,U_1,U_2
0,0,-0.1556578757,5.393401348e-31
0.0005025125628,9.378326805e-05,-0.1492384116,-6.624001978e-21
0.001005025126,0.0001808285982,-0.1428367386,-1.32431624e-20
0.001507537688,7.326834891e-05,-0.1369489055,-1.972248868e-20
0.002010050251,-3.429190042e-05,-0.1310610725,-2.620181496e-20
0.002512562814,-5.579650311e-05,-0.1256470978,-3.254736556e-20
0.003015075377,-7.451164264e-05,-0.1202484831,-3.888857987e-20
0.00351758794,-8.279205271e-05,-0.1152585827,-4.504267987e-20
0.004020100503,-8.847189611e-05,-0.1103705428,-5.115014683e-20
0.004522613065,-9.492372338e-05,-0.1057521964,-5.710018395e-20
0.005025125628,-0.0001020768526,-0.1013788507,-6.290720531e-20
0.005527638191,-0.0001089218752,-0.09707291383,-6.864487614e-20
0.006030150754,-0.0001137697167,-0.09320392899,-7.393300927e-20
0.006532663317,-0.0001186175582,-0.08933494415,-7.922114241e-20
0.007035175879,-0.0001202255918,-0.08576723328,-8.437637115e-20
0.007537688442,-0.0001198797662,-0.08238121434,-8.945144809e-20
0.008040201005,-0.0001195339405,-0.07899519539,-9.452652502e-20
0.008542713568,-0.0001130005223,-0.07605728412,-9.912509291e-20
0.009045226131,-0.0001063948302,-0.07312460693,-1.03718095e-19
0.009547738693,-9.824118012e-05,-0.07028453253,-1.081571095e-19
0.01005025126,-8.464197893e-05,-0.06777022479,-1.120544122e-19
0.01055276382,-7.104277773e-05,-0.06525591705,-1.15951715e-19
0.01105527638,-5.498955664e-05,-0.06286262782,-1.196545945e-19
0.01155778894,-3.362137331e-05,-0.06073144275,-1.229363886e-19
0.01206030151,-1.225318998e-05,-0.05860025767,-1.262181827e-19
0.01256281407,1.136243526e-05,-0.05656086701,-1.293485502e-19
0.01306532663,4.120728942e-05,-0.05477590271,-1.32059209e-19
0.0135678392,7.105214359e-05,-0.0529909384,-1.347698678e-19
0.01407035176,0.0001014532609,-0.05122501502,-1.374393292e-19
0.01457286432,0.0001402912645,-0.04974788672,-1.394839455e-19
0.01507537688,0.0001791292682,-0.04827075843,-1.415285618e-19
0.01557788945,0.0002179672718,-0.04679363013,-1.43573178e-19
0.01608040201,0.0002632624359,-0.04550729968,-1.453286349e-19
0.01658291457,0.0003113459309,-0.04430335955,-1.469592269e-19
0.01708542714,0.0003594294259,-0.04309941942,-1.485898188e-19
0.0175879397,0.0004090697649,-0.04193544406,-1.501674831e-19
0.01809045226,0.0004664870126,-0.04097110481,-1.51480757e-19
0.01859296482,0.0005239042603,-0.04000676556,-1.527940309e-19
0.01909547739,0.000581321508,-0.03904242631,-1.541073048e-19
0.01959798995,0.0006430324653,-0.03817276306,-1.549100659e-19
0.02010050251,0.0007098123193,-0.03741486862,-1.55110146e-19
0.02060301508,0.0007765921732,-0.03665697418,-1.553102262e-19
0.02110552764,0.0008433720272,-0.03589907974,-1.555103063e-19
0.0216080402,0.0009153659624,-0.03524082344,-1.55433267e-19
0.02211055276,0.0009913743275,-0.03465928062,-1.551428676e-19
0.02261306533,0.001067382693,-0.03407773781,-1.548524683e-19
0.02311557789,0.001143391058,-0.03349619499,-1.545620689e-19
0.02361809045,0.001223648628,-0.03298582346,-1.543186069e-19
0.02412060302,0.001308570568,-0.03255357689,-1.541266683e-19
0.02462311558,0.001393492508,-0.03212133032,-1.539347297e-19
0.02512562814,0.001478414447,-0.03168908375,-1.53742791e-19
0.0256281407,0.001564896231,-0.03127987193,-1.534768549e-19
0.02613065327,0.001658295023,-0.03097280594,-1.528827823e-19
0.02663316583,0.001751693816,-0.03066573995,-1.522887098e-19
0.02713567839,0.001845092609,-0.03035867396,-1.516946372e-19
0.02763819095,0.001938491402,-0.03005160797,-1.511005647e-19
0.02814070352,0.002037274899,-0.02981481558,-1.501236358e-19
0.02864321608,0.002138631254,-0.02961160052,-1.489637749e-19
0.02914572864,0.002239987608,-0.02940838546,-1.478039141e-19
0.02964824121,0.002341343963,-0.0292051704,-1.466440532e-19
0.03015075377,0.002442700318,-0.02900195533,-1.454841923e-19
0.03065326633,0.002550992641,-0.02887906639,-1.44184999e-19
0.03115577889,0.002659696603,-0.02876094467,-1.428775365e-19
0.03165829146,0.002768400565,-0.02864282296,-1.41570074e-19
0.03216080402,0.002877104528,-0.02852470124,-1.402626116e-19
0.03266331658,0.00298580849,-0.02840657953,-1.389551491e-19
0.03316582915,0.003100989438,-0.02835538923,-1.3752783e-19
0.03366834171,0.003216338915,-0.02830594046,-1.360973923e-19
0.03417085427,0.003331688392,-0.02825649169,-1.346669546e-19
0.03467336683,0.003447037869,-0.02820704292,-1.332365169e-19
0.0351758794,0.003562387347,-0.02815759415,-1.318060792e-19
0.03567839196,0.00368216985,-0.02814929123,-1.298611755e-19
0.03618090452,0.003803376633,-0.02815420798,-1.277509799e-19
0.03668341709,0.003924583415,-0.02815912473,-1.256407842e-19
0.03718592965,0.004045790198,-0.02816404148,-1.235305886e-19
0.03768844221,0.00416699698,-0.02816895823,-1.21420393e-19
0.03819095477,0.004289592344,-0.02818554822,-1.192072475e-19
0.03869346734,0.004415791438,-0.02823243331,-1.167269203e-19
0.0391959799,0.004541990533,-0.02827931841,-1.142465931e-19
0.03969849246,0.004668189627,-0.0283262035,-1.117662659e-19
0.04020100503,0.004794388722,-0.02837308859,-1.092859387e-19
0.04070351759,0.004920587816,-0.02841997368,-1.068056114e-19
0.04120603015,0.005048923564,-0.0284833082,-1.043663631e-19
0.04170854271,0.005179188479,-0.02856149476,-1.019642045e-19
0.04221105528,0.005309453394,-0.02863968133,-9.956204594e-20
0.04271356784,0.005439718309,-0.0287178679,-9.715988737e-20
0.0432160804,0.005569983224,-0.02879605446,-9.47577288e-20
0.04371859296,0.005700248139,-0.02887424103,-9.235557023e-20
0.04422110553,0.005832015271,-0.02896320366,-8.98527533e-20
0.04472361809,0.005965375902,-0.02906359716,-8.724316148e-20
0.04522613065,0.006098736534,-0.02916399065,-8.463356965e-20
0.04572864322,0.006232097166,-0.02926438415,-8.202397782e-20
0.04623115578,0.006365457798,-0.02936477765,-7.9414386e-20
0.04673366834,0.006498818429,-0.02946517115,-7.680479417e-20
0.0472361809,0.006632479597,-0.02956764391,-7.422445372e-20
