distance,U_0,U_1,U_2
0.06381909548,0.01340019866,0.05162595001,3.913653315e-21
0.06432160804,0.01350544212,0.0515799681,5.715214952e-21
0.0648241206,0.01361068559,0.05153398619,7.51677659e-21
0.06532663317,0.01371592906,0.05148800428,9.318338228e-21
0.06582914573,0.01382040463,0.05144224099,1.105324792e-20
0.06633165829,0.01392342665,0.05139689151,1.266199189e-20
0.06683417085,0.01402644867,0.05135154203,1.427073586e-20
0.06733668342,0.01412947068,0.05130619256,1.587947982e-20
0.06783919598,0.0142324927,0.05126084308,1.748822379e-20
0.06834170854,0.01433551471,0.0512154936,1.909696775e-20
0.06884422111,0.01443853673,0.05117014412,2.070571172e-20
0.06934673367,0.01454155874,0.05112479465,2.231445568e-20
0.06984924623,0.01464458076,0.05107944517,2.392319965e-20
0.07035175879,0.01474568723,0.05103464325,2.445037242e-20
0.07085427136,0.01484644613,0.05098994068,2.478130084e-20
0.07135678392,0.01494720503,0.05094523812,2.511222927e-20
0.07185929648,0.01504796393,0.05090053555,2.54431577e-20
0.07236180905,0.01514872283,0.05085583298,2.577408613e-20
0.07286432161,0.01524948174,0.05081113041,2.610501456e-20
0.07336683417,0.01535024064,0.05076642785,2.643594298e-20
0.07386934673,0.01545099954,0.05072172528,2.676687141e-20
0.0743718593,0.01555175844,0.05067702271,2.709779984e-20
0.07487437186,0.01565039364,0.05063293245,2.601893543e-20
0.07537688442,0.01574884969,0.05058889384,2.482114944e-20
0.07587939698,0.01584730575,0.05054485523,2.362336344e-20
0.07638190955,0.0159457618,0.05050081662,2.242557745e-20
0.07688442211,0.01604421785,0.05045677802,2.122779145e-20
0.07738693467,0.01614267391,0.05041273941,2.003000545e-20
0.07788944724,0.01624112996,0.0503687008,1.883221946e-20
0.0783919598,0.01633958602,0.05032466219,1.763443346e-20
0.07889447236,0.01643804207,0.05028062358,1.643664746e-20
0.07939698492,0.01653520671,0.05023696135,1.522538621e-20
0.07989949749,0.01663132232,0.05019360485,1.400317893e-20
0.08040201005,0.01672743794,0.05015024836,1.278097165e-20
0.08090452261,0.01682355355,0.05010689186,1.155876438e-20
0.08140703518,0.01691966917,0.05006353536,1.03365571e-20
0.08190954774,0.01701578478,0.05002017887,9.114349818e-21
0.0824120603,0.0171119004,0.04997682237,7.892142539e-21
0.08291457286,0.01720801601,0.04993346588,6.66993526e-21
0.08341708543,0.01730413163,0.04989010938,5.447727981e-21
0.08391959799,0.01740024724,0.04984675289,4.225520702e-21
0.08442211055,0.01749466939,0.04980389585,3.662305615e-21
0.08492462312,0.01758840934,0.04976124003,3.364561874e-21
0.08542713568,0.01768214928,0.0497185842,3.066818133e-21
0.08592964824,0.01777588923,0.04967592838,2.769074392e-21
0.0864321608,0.01786962917,0.04963327255,2.471330651e-21
0.08693467337,0.01796336912,0.04959061672,2.17358691e-21
0.08743718593,0.01805710906,0.0495479609,1.875843169e-21
0.08793969849,0.01815084901,0.04950530507,1.578099428e-21
0.08844221106,0.01824458895,0.04946264925,1.280355687e-21
0.08894472362,0.0183383289,0.04941999342,9.826119464e-22
0.08944723618,0.01843114899,0.04937761224,8.815214905e-22
0.08994974874,0.01852248061,0.04933567548,1.098652343e-21
0.09045226131,0.01861381222,0.04929373873,1.315783196e-21
0.09095477387,0.01870514384,0.04925180197,1.532914049e-21
0.09145728643,0.01879647545,0.04920986522,1.750044902e-21
0.09195979899,0.01888780707,0.04916792847,1.967175754e-21
0.09246231156,0.01897913868,0.04912599171,2.184306607e-21
0.09296482412,0.0190704703,0.04908405496,2.40143746e-21
0.09346733668,0.01916180191,0.0490421182,2.618568313e-21
0.09396984925,0.01925313352,0.04900018145,2.835699166e-21
0.09447236181,0.01934446514,0.04895824469,3.052830019e-21
0.09497487437,0.0194344935,0.04891670179,3.214816974e-21
0.09547738693,0.01952338687,0.0488755019,3.328779897e-21
0.0959798995,0.01961228025,0.048834302,3.442742819e-21
0.09648241206,0.01970117362,0.04879310211,3.556705741e-21
0.09698492462,0.01979006699,0.04875190221,3.670668663e-21
0.09748743719,0.01987896037,0.04871070232,3.784631585e-21
0.09798994975,0.01996785374,0.04866950242,3.898594508e-21
0.09849246231,0.02005674711,0.04862830253,4.01255743e-21
0.09899497487,0.02014564049,0.04858710263,4.126520352e-21
0.09949748744,0.02023453386,0.04854590273,4.240483274e-21
0.1,0.02032342723,0.04850470284,4.354446196e-21
