distance,U_0,U_1,U_2
0,-0.1095855216,0.1095663365,2.536570689e-22
0.0005024366777,-0.1059174774,0.1057520551,2.187137562e-21
0.001004873355,-0.1022643117,0.1019982544,4.507283799e-21
0.001507310033,-0.09868679166,0.09855195069,8.793320615e-21
0.002009746711,-0.09513247445,0.0951158056,1.258848136e-20
0.002512183388,-0.09178888677,0.09177192182,1.192548409e-20
0.003014620066,-0.08844529908,0.08842803804,1.126248682e-20
0.003517056744,-0.0852585049,0.08522119165,7.568499079e-21
0.004019493421,-0.08208337587,0.08202454059,3.649011094e-21
0.004521930099,-0.07900700464,0.07892763676,1.281470812e-21
0.005024366777,-0.07598290458,0.07588352777,-2.646446439e-22
0.005526803455,-0.07299875363,0.07287895164,-1.689742618e-21
0.006029240132,-0.07012643415,0.06998504177,-2.776070409e-21
0.00653167681,-0.06725411468,0.0670911319,-3.862398201e-21
0.007034113488,-0.06450002707,0.06431283077,-1.070647924e-21
0.007536550165,-0.06178472798,0.06157245759,2.993390133e-21
0.008038986843,-0.05908869547,0.05885099909,7.161364001e-21
0.008541423521,-0.0565377474,0.05627197519,1.211201305e-20
0.009043860198,-0.05398679933,0.05369295129,1.70626621e-20
0.009546296876,-0.05149596629,0.05117324027,2.045181967e-20
0.01004873355,-0.04911692392,0.04876382821,2.093720859e-20
0.01055117023,-0.04673788154,0.04635441616,2.142259751e-20
0.01105360691,-0.04443734538,0.04402273071,2.17752789e-20
0.01155604359,-0.04223520203,0.04178846098,2.196163631e-20
0.01205848026,-0.04003305867,0.03955419125,2.214799371e-20
0.01256091694,-0.03790054834,0.0373890488,2.095335037e-20
0.01306335362,-0.03587577382,0.03533085965,1.762203087e-20
0.0135657903,-0.03385099929,0.0332726705,1.429071138e-20
0.01406822698,-0.03185888706,0.03124698939,9.69805375e-21
0.01457066365,-0.03000708772,0.02936095846,-3.131447385e-22
0.01507310033,-0.02815528838,0.02747492752,-1.032434323e-20
0.01557553701,-0.02630348904,0.02558889659,-2.033554172e-20
0.01607797369,-0.02458761103,0.02383855213,-3.204387785e-20
0.01658041036,-0.02290058955,0.02211701434,-4.41125217e-20
0.01708284704,-0.02121356807,0.02039547655,-5.618116555e-20
0.01758528372,-0.01957179791,0.01871930317,-6.665262784e-20
0.0180877204,-0.01803936111,0.01715273638,-7.326508139e-20
0.01859015707,-0.0165069243,0.01558616959,-7.987753493e-20
0.01909259375,-0.0149744875,0.0140196028,-8.648998847e-20
0.01959503043,-0.0135263325,0.01253807214,-9.294216604e-20
0.02009746711,-0.01213822055,0.01111712192,-9.928016172e-20
0.02059990379,-0.0107501086,0.009696171689,-1.056181574e-19
0.02110234046,-0.009361996651,0.008275221461,-1.119561531e-19
0.02160477714,-0.008067474574,0.006949604053,-1.170651069e-19
0.02210721382,-0.006815043394,0.00566686141,-1.216213142e-19
0.0226096505,-0.005562612214,0.004384118767,-1.261775216e-19
0.02311208717,-0.004310181033,0.003101376124,-1.307337289e-19
0.02361452385,-0.003135867989,0.001899205291,-1.323669061e-19
0.02411696053,-0.00201344365,0.0007505529756,-1.32058508e-19
